OptionID,QuestionID,SourceScoreID,ResponseOption,OptionScore,ItemScoringMode,ScoreGroupID,IsExclusionOption,DisplayOrder,IsActive
OPT-ST-001-01,ST-001,ST-001a,Yes,1,SingleResponse,SR-ST-001-ST-001A,False,10,True
OPT-ST-001-02,ST-001,ST-001a,No,0,SingleResponse,SR-ST-001-ST-001A,False,20,True
OPT-ST-001-03,ST-001,ST-001a,Unable to assess (note reason),,SingleResponse,SR-ST-001-ST-001A,True,30,True
OPT-ST-002-01,ST-002,ST-002a,Yes,1,SingleResponse,SR-ST-002-ST-002A,False,10,True
OPT-ST-002-02,ST-002,ST-002a,No,0,SingleResponse,SR-ST-002-ST-002A,False,20,True
OPT-ST-002-03,ST-002,ST-002a,Unable to assess (note reason),,SingleResponse,SR-ST-002-ST-002A,True,30,True
OPT-ST-003-01,ST-003,ST-003a,Yes,1,SingleResponse,SR-ST-003-ST-003A,False,10,True
OPT-ST-003-02,ST-003,ST-003a,No,0,SingleResponse,SR-ST-003-ST-003A,False,20,True
OPT-ST-003-03,ST-003,ST-003a,Unable to assess (note reason),,SingleResponse,SR-ST-003-ST-003A,True,30,True
OPT-ST-004-01,ST-004,ST-004a,The studio layout allows students to work outside the primary instructional area,1,SingleResponse,SR-ST-004-ST-004A,False,10,True
OPT-ST-004-02,ST-004,ST-004b,The studio can support multiple learning activities of different group sizes simultaneously,1,SingleResponse,SR-ST-004-ST-004B,False,20,True
OPT-ST-004-03,ST-004,ST-004c,Student-accessible storage and/or materials are provided without requiring teacher retrieval,1,SingleResponse,SR-ST-004-ST-004C,False,30,True
OPT-ST-005-01,ST-005,ST-005a,Primary light fixtures are dimmable,1,SingleResponse,SR-ST-005-ST-005A,False,10,True
OPT-ST-005-02,ST-005,ST-005b,Primary light fixtures are LED,1,SingleResponse,SR-ST-005-ST-005B,False,20,True
OPT-ST-006-01,ST-006,ST-006a,"Good - walls are painted in light colors that can enhance daylighting, and accent color is used to reduce monotony",1,SingleResponse,SR-ST-006-ST-006A,False,10,True
OPT-ST-006-02,ST-006,ST-006a,"Fair - walls are painted in light colors that can enhance daylighting, but no accent color is used",0.5,SingleResponse,SR-ST-006-ST-006A,False,20,True
OPT-ST-006-03,ST-006,ST-006a,Poor - walls are painted in dark or monotonous colors,0,SingleResponse,SR-ST-006-ST-006A,False,30,True
OPT-ST-006-04,ST-006,ST-006a,Unable to assess (note reason),,SingleResponse,SR-ST-006-ST-006A,True,40,True
OPT-ST-007-01,ST-007,ST-007a,Yes,1,SingleResponse,SR-ST-007-ST-007A,False,10,True
OPT-ST-007-02,ST-007,ST-007a,No,0,SingleResponse,SR-ST-007-ST-007A,False,20,True
OPT-ST-007-03,ST-007,ST-007a,Unable to assess (note reason),,SingleResponse,SR-ST-007-ST-007A,True,30,True
OPT-ST-008-01,ST-008,ST-008a,"Access to views of the outdoors (e.g., not solely a view of an exterior wall)",1,SingleResponse,SR-ST-008-ST-008A,False,10,True
OPT-ST-008-02,ST-008,ST-008i,Only clerestory windows are provided,,Inventory,INV-ST-008-ST-008I,False,20,True
OPT-ST-009-01,ST-009,ST-009a,Roller shades are provided,1,SingleResponse,SR-ST-009-ST-009A,False,10,True
OPT-ST-009-02,ST-009,ST-009a,Mini-blinds are provided,0,SingleResponse,SR-ST-009-ST-009A,False,20,True
OPT-ST-009-03,ST-009,ST-009a,Other (please note),0,SingleResponse,SR-ST-009-ST-009A,False,30,True
OPT-ST-009-04,ST-009,ST-009a,No window coverings are provided,0,SingleResponse,SR-ST-009-ST-009A,False,40,True
OPT-ST-009-05,ST-009,ST-009a,Unable to assess (note reason),,SingleResponse,SR-ST-009-ST-009A,True,50,True
OPT-ST-010-01,ST-010,ST-010a,None,0,SingleResponse,SR-ST-010-ST-010A,False,10,True
OPT-ST-010-02,ST-010,ST-010a,<4 linear feet,0.25,SingleResponse,SR-ST-010-ST-010A,False,20,True
OPT-ST-010-03,ST-010,ST-010a,4 to <8 linear feet,0.5,SingleResponse,SR-ST-010-ST-010A,False,30,True
OPT-ST-010-04,ST-010,ST-010a,8 to <12 linear feet,0.75,SingleResponse,SR-ST-010-ST-010A,False,40,True
OPT-ST-010-05,ST-010,ST-010a,12+ linear feet,1,SingleResponse,SR-ST-010-ST-010A,False,50,True
OPT-ST-010-06,ST-010,ST-010a,Unable to assess (note reason),,SingleResponse,SR-ST-010-ST-010A,True,60,True
OPT-ST-010-MS-HS-2-01,ST-010-MS-HS-2,ST-010a,None,0,SingleResponse,SR-ST-010-MS-HS-2-ST-010A,False,10,True
OPT-ST-010-MS-HS-2-02,ST-010-MS-HS-2,ST-010a,<4 linear feet,0.2,SingleResponse,SR-ST-010-MS-HS-2-ST-010A,False,20,True
OPT-ST-010-MS-HS-2-03,ST-010-MS-HS-2,ST-010a,4 to <8 linear feet,0.4,SingleResponse,SR-ST-010-MS-HS-2-ST-010A,False,30,True
OPT-ST-010-MS-HS-2-04,ST-010-MS-HS-2,ST-010a,8 to <12 linear feet,0.6,SingleResponse,SR-ST-010-MS-HS-2-ST-010A,False,40,True
OPT-ST-010-MS-HS-2-05,ST-010-MS-HS-2,ST-010a,12 to <16 linear feet,0.8,SingleResponse,SR-ST-010-MS-HS-2-ST-010A,False,50,True
OPT-ST-010-MS-HS-2-06,ST-010-MS-HS-2,ST-010a,16+ linear feet,1,SingleResponse,SR-ST-010-MS-HS-2-ST-010A,False,60,True
OPT-ST-010-MS-HS-2-07,ST-010-MS-HS-2,ST-010a,Unable to assess (note reason),,SingleResponse,SR-ST-010-MS-HS-2-ST-010A,True,70,True
OPT-ST-011-01,ST-011,ST-011i,Tackstrip,,Inventory,INV-ST-011-ST-011I,False,10,True
OPT-ST-011-02,ST-011,ST-011i,Tackboard,,Inventory,INV-ST-011-ST-011I,False,20,True
OPT-ST-011-03,ST-011,ST-011i,Tackwall,,Inventory,INV-ST-011-ST-011I,False,30,True
OPT-ST-011-04,ST-011,ST-011i,Magnetic markerboard,,Inventory,INV-ST-011-ST-011I,False,40,True
OPT-ST-012-01,ST-012,ST-012a,None,0,SingleResponse,SR-ST-012-ST-012A,False,10,True
OPT-ST-012-02,ST-012,ST-012a,<4 linear feet,0.33,SingleResponse,SR-ST-012-ST-012A,False,20,True
OPT-ST-012-03,ST-012,ST-012a,4 to <8 linear feet,0.66,SingleResponse,SR-ST-012-ST-012A,False,30,True
OPT-ST-012-04,ST-012,ST-012a,8+ linear feet,1,SingleResponse,SR-ST-012-ST-012A,False,40,True
OPT-ST-012-05,ST-012,ST-012a,Unable to assess (note reason),,SingleResponse,SR-ST-012-ST-012A,True,50,True
OPT-ST-013-01,ST-013,ST-013a,None,0,SingleResponse,SR-ST-013-ST-013A,False,10,True
OPT-ST-013-02,ST-013,ST-013a,<10 linear feet,0.5,SingleResponse,SR-ST-013-ST-013A,False,20,True
OPT-ST-013-03,ST-013,ST-013a,10+ linear feet,1,SingleResponse,SR-ST-013-ST-013A,False,30,True
OPT-ST-014-01,ST-014,ST-014a,None,0,SingleResponse,SR-ST-014-ST-014A,False,10,True
OPT-ST-014-02,ST-014,ST-014a,<6 linear feet,0.5,SingleResponse,SR-ST-014-ST-014A,False,20,True
OPT-ST-014-03,ST-014,ST-014a,6+ linear feet,1,SingleResponse,SR-ST-014-ST-014A,False,30,True
OPT-ST-015-01,ST-015,ST-015i,Built-in casework is provided,,Inventory,INV-ST-015-ST-015I,False,10,True
OPT-ST-015-02,ST-015,ST-015i,Counter space is provided,,Inventory,INV-ST-015-ST-015I,False,20,True
OPT-ST-015-03,ST-015,ST-015i,Ensuite storage closet is provided,,Inventory,INV-ST-015-ST-015I,False,30,True
OPT-ST-015-04,ST-015,ST-015i,"Furniture-based storage is provided (i.e., shelving or cabinets)",,Inventory,INV-ST-015-ST-015I,False,40,True
OPT-ST-015-05,ST-015,ST-015i,Some or all storage is lockable,,Inventory,INV-ST-015-ST-015I,False,50,True
OPT-ST-016-01,ST-016,ST-016a,Good - storage appears sufficient; the space is organized with little visible clutter,1,SingleResponse,SR-ST-016-ST-016A,False,10,True
OPT-ST-016-02,ST-016,ST-016a,Fair - storage appears mostly sufficient; some clutter or overflow is visible,0.5,SingleResponse,SR-ST-016-ST-016A,False,20,True
OPT-ST-016-03,ST-016,ST-016a,Poor - storage appears insufficient; significant clutter or materials without a home,0,SingleResponse,SR-ST-016-ST-016A,False,30,True
OPT-ST-016-04,ST-016,ST-016a,Unable to assess (note reason),,SingleResponse,SR-ST-016-ST-016A,True,40,True
OPT-ST-017-01,ST-017,ST-017a,0,0,SingleResponse,SR-ST-017-ST-017A,False,10,True
OPT-ST-017-02,ST-017,ST-017a,1-2,0.25,SingleResponse,SR-ST-017-ST-017A,False,20,True
OPT-ST-017-03,ST-017,ST-017a,3-4,0.5,SingleResponse,SR-ST-017-ST-017A,False,30,True
OPT-ST-017-04,ST-017,ST-017a,5-7,0.75,SingleResponse,SR-ST-017-ST-017A,False,40,True
OPT-ST-017-05,ST-017,ST-017a,8+,1,SingleResponse,SR-ST-017-ST-017A,False,50,True
OPT-ST-018-01,ST-018,ST-018a,0,0,SingleResponse,SR-ST-018-ST-018A,False,10,True
OPT-ST-018-02,ST-018,ST-018a,1,0.25,SingleResponse,SR-ST-018-ST-018A,False,20,True
OPT-ST-018-03,ST-018,ST-018a,2,0.5,SingleResponse,SR-ST-018-ST-018A,False,30,True
OPT-ST-018-04,ST-018,ST-018a,3,0.75,SingleResponse,SR-ST-018-ST-018A,False,40,True
OPT-ST-018-05,ST-018,ST-018a,4,1,SingleResponse,SR-ST-018-ST-018A,False,50,True
OPT-ST-019-01,ST-019,ST-019a,0,0,SingleResponse,SR-ST-019-ST-019A,False,10,True
OPT-ST-019-02,ST-019,ST-019a,1,0.25,SingleResponse,SR-ST-019-ST-019A,False,20,True
OPT-ST-019-03,ST-019,ST-019a,2,0.5,SingleResponse,SR-ST-019-ST-019A,False,30,True
OPT-ST-019-04,ST-019,ST-019a,3,0.75,SingleResponse,SR-ST-019-ST-019A,False,40,True
OPT-ST-019-05,ST-019,ST-019a,4,1,SingleResponse,SR-ST-019-ST-019A,False,50,True
OPT-ST-020-01,ST-020,ST-020a,A thermostat is provided that has adjustable temperature controls,1,SingleResponse,SR-ST-020-ST-020A,False,10,True
OPT-ST-020-02,ST-020,ST-020a,A thermostat is provided that does not have adjustable temperature controls,0.5,SingleResponse,SR-ST-020-ST-020A,False,20,True
OPT-ST-020-03,ST-020,ST-020a,Only a temperature sensor is provided,0,SingleResponse,SR-ST-020-ST-020A,False,30,True
OPT-ST-020-04,ST-020,ST-020a,No thermostat or sensor is present in the space,0,SingleResponse,SR-ST-020-ST-020A,False,40,True
OPT-ST-021-01,ST-021,ST-021a,Yes,1,SingleResponse,SR-ST-021-ST-021A,False,10,True
OPT-ST-021-02,ST-021,ST-021a,No,0,SingleResponse,SR-ST-021-ST-021A,False,20,True
OPT-ST-021-03,ST-021,ST-021a,Unable to assess (note reason),,SingleResponse,SR-ST-021-ST-021A,True,30,True
OPT-ST-022-01,ST-022,ST-022a,Interior window,1,SingleResponse,SR-ST-022-ST-022A,False,10,True
OPT-ST-022-02,ST-022,ST-022b,Sidelight,1,SingleResponse,SR-ST-022-ST-022B,False,20,True
OPT-ST-022-03,ST-022,ST-022c,"Door panel (i.e., glass panel in the door)",0,SingleResponse,SR-ST-022-ST-022C,False,30,True
OPT-ST-023-01,ST-023,ST-023a,Interior windows and doors with glass can be covered with a single movement,1,SingleResponse,SR-ST-023-ST-023A,False,10,True
OPT-ST-023-02,ST-023,ST-023b,Exterior windows and doors with glass can be covered with a single movement,1,SingleResponse,SR-ST-023-ST-023B,False,20,True
OPT-ST-023-03,ST-023,ST-023c,There is an area large enough for a full class to easily get out of sight to shelter-in-place (without needing to cover windows or doors with glass),1,SingleResponse,SR-ST-023-ST-023C,False,30,True
OPT-ST-023-04,ST-023,ST-023d,Interior door hardware is lockable from inside the space with a push button or thumb turn lock,1,SingleResponse,SR-ST-023-ST-023D,False,40,True
OPT-ST-024-01,ST-024,ST-024i,Individual student desks,,Inventory,INV-ST-024-ST-024I,False,10,True
OPT-ST-024-02,ST-024,ST-024i,Tables that seat multiple students,,Inventory,INV-ST-024-ST-024I,False,20,True
OPT-ST-024-03,ST-024,ST-024i,Height-adjustable student tables,,Inventory,INV-ST-024-ST-024I,False,30,True
OPT-ST-024-04,ST-024,ST-024i,Standing-height student worksurfaces,,Inventory,INV-ST-024-ST-024I,False,40,True
OPT-ST-024-05,ST-024,ST-024i,"Student desks with attached chair (i.e., combo units)",,Inventory,INV-ST-024-ST-024I,False,50,True
OPT-ST-024-06,ST-024,ST-024i,"Hard seating (e.g., standard chairs, stools)",,Inventory,INV-ST-024-ST-024I,False,60,True
OPT-ST-024-07,ST-024,ST-024i,"Active seating (e.g., wobble stools, rockers)",,Inventory,INV-ST-024-ST-024I,False,70,True
OPT-ST-024-08,ST-024,ST-024i,"Soft seating (e.g., bean bags, floor cushions)",,Inventory,INV-ST-024-ST-024I,False,80,True
OPT-ST-024-09,ST-024,ST-024i,"One or more mobile writing surfaces (i.e., mobile markerboards)",,Inventory,INV-ST-024-ST-024I,False,90,True
OPT-ST-024-10,ST-024,ST-024i,One or more mobile tackboards,,Inventory,INV-ST-024-ST-024I,False,100,True
OPT-ST-024-11,ST-024,ST-024i,One or more mobile monitors,,Inventory,INV-ST-024-ST-024I,False,110,True
OPT-ST-024-12,ST-024,ST-024i,Other (please note),,Inventory,INV-ST-024-ST-024I,False,120,True
OPT-ST-025-01,ST-025,ST-025a,"Most furniture can be moved by students or a single teacher (e.g., casters, lightweight pieces)",1,SingleResponse,SR-ST-025-ST-025A,False,10,True
OPT-ST-025-02,ST-025,ST-025a,"Some furniture is movable, some is heavy or fixed",0.5,SingleResponse,SR-ST-025-ST-025A,False,20,True
OPT-ST-025-03,ST-025,ST-025a,"Most furniture is heavy, fixed, or impractical to move",0,SingleResponse,SR-ST-025-ST-025A,False,30,True
OPT-ST-026-01,ST-026,ST-026a,Varied seating is provided for multiple students across multiple areas of the space,1,SingleResponse,SR-ST-026-ST-026A,False,10,True
OPT-ST-026-02,ST-026,ST-026a,"Limited varied seating is provided (i.e., a single area or only a few students accommodated at a time)",0.5,SingleResponse,SR-ST-026-ST-026A,False,20,True
OPT-ST-026-03,ST-026,ST-026a,No varied seating is provided,0,SingleResponse,SR-ST-026-ST-026A,False,30,True
OPT-ST-026-04,ST-026,ST-026a,Unable to assess (note reason),,SingleResponse,SR-ST-026-ST-026A,True,40,True
OPT-ST-027-01,ST-027,ST-027a,Good - appears relatively new or has minimal wear,1,SingleResponse,SR-ST-027-ST-027A,False,10,True
OPT-ST-027-02,ST-027,ST-027a,"Fair - some furniture is noticeably worn or aging, but all is functional",0.5,SingleResponse,SR-ST-027-ST-027A,False,20,True
OPT-ST-027-03,ST-027,ST-027a,"Poor - some or all furniture is significantly worn, damaged, or not usable",0,SingleResponse,SR-ST-027-ST-027A,False,30,True
OPT-ST-028-01,ST-028,ST-028i,"Resilient flooring (e.g., vinyl, rubber)",,Inventory,INV-ST-028-ST-028I,False,10,True
OPT-ST-028-02,ST-028,ST-028i,Terrazzo,,Inventory,INV-ST-028-ST-028I,False,20,True
OPT-ST-028-03,ST-028,ST-028i,Polished concrete,,Inventory,INV-ST-028-ST-028I,False,30,True
OPT-ST-028-04,ST-028,ST-028i,"Carpet (i.e., not a loose rug)",,Inventory,INV-ST-028-ST-028I,False,40,True
OPT-ST-028-05,ST-028,ST-028i,Other (please note),,Inventory,INV-ST-028-ST-028I,False,50,True
OPT-ST-028-06,ST-028,ST-028i,Unable to assess (note reason),,Inventory,INV-ST-028-ST-028I,True,60,True
OPT-ST-029-01,ST-029,ST-029a,Direct access to a collaboration space,1,SingleResponse,SR-ST-029-ST-029A,False,10,True
OPT-ST-029-02,ST-029,ST-029a,Visibility into a collaboration space only,0.5,SingleResponse,SR-ST-029-ST-029A,False,20,True
OPT-ST-029-03,ST-029,ST-029a,Neither access nor visibility,0,SingleResponse,SR-ST-029-ST-029A,False,30,True
OPT-ST-029-04,ST-029,ST-029a,Unable to assess (note reason),,SingleResponse,SR-ST-029-ST-029A,True,40,True
OPT-ST-030-01,ST-030,ST-030a,Direct access to a small group room,1,SingleResponse,SR-ST-030-ST-030A,False,10,True
OPT-ST-030-02,ST-030,ST-030a,Visibility into a small group room only,0.5,SingleResponse,SR-ST-030-ST-030A,False,20,True
OPT-ST-030-03,ST-030,ST-030a,Neither access nor visibility,0,SingleResponse,SR-ST-030-ST-030A,False,30,True
OPT-ST-030-04,ST-030,ST-030a,Unable to assess (note reason),,SingleResponse,SR-ST-030-ST-030A,True,40,True
OPT-ST-031-01,ST-031,ST-031a,Direct visibility into open collaboration space,1,SingleResponse,SR-ST-031-ST-031A,False,10,True
OPT-ST-031-02,ST-031,ST-031b,Direct visibility into small group room(s),1,SingleResponse,SR-ST-031-ST-031B,False,20,True
OPT-ST-032-01,ST-032,ST-032a,Exterior door within the space,1,SingleResponse,SR-ST-032-ST-032A,False,10,True
OPT-ST-032-02,ST-032,ST-032a,Exterior door directly outside the space,0.5,SingleResponse,SR-ST-032-ST-032A,False,20,True
OPT-ST-032-03,ST-032,ST-032a,Neither,0,SingleResponse,SR-ST-032-ST-032A,False,30,True
OPT-ST-032-04,ST-032,ST-032a,Unable to assess (note reason),,SingleResponse,SR-ST-032-ST-032A,True,40,True
OPT-ST-033-01,ST-033,ST-033i,Sink,,Inventory,INV-ST-033-ST-033I,False,10,True
OPT-ST-033-02,ST-033,ST-033i,Laptop storage or charging cart,,Inventory,INV-ST-033-ST-033I,False,20,True
OPT-ST-033-03,ST-033,ST-033i,PA speaker,,Inventory,INV-ST-033-ST-033I,False,30,True
OPT-MS-001-01,MS-001,MS-001a,Full sized Maker Spaces are integrated into neighborhoods around the school,1,SingleResponse,SR-MS-001-MS-001A,False,10,True
OPT-MS-001-02,MS-001,MS-001a,Square footage for Maker Space is dispersed into smaller spaces in neighborhoods throughout the school,1,SingleResponse,SR-MS-001-MS-001A,False,20,True
OPT-MS-001-03,MS-001,MS-001a,Maker Space(s) is centralized and easily accessibly by all classes,1,SingleResponse,SR-MS-001-MS-001A,False,30,True
OPT-MS-001-04,MS-001,MS-001a,Maker Space(s) is not easily accessible by all classes,0.5,SingleResponse,SR-MS-001-MS-001A,False,40,True
OPT-MS-001-05,MS-001,MS-001a,There is no Maker Space or small dispersed Maker Space ares,0,SingleResponse,SR-MS-001-MS-001A,False,50,True
OPT-MS-001-06,MS-001,MS-001a,Unable to assess (note reason),,SingleResponse,SR-MS-001-MS-001A,True,60,True
OPT-MS-002-01,MS-002,MS-002a,Full sized Maker Spaces are integrated into neighborhoods around the school,1,SingleResponse,SR-MS-002-MS-002A,False,10,True
OPT-MS-002-02,MS-002,MS-002a,Square footage for Maker Space is dispersed into smaller spaces in neighborhoods throughout the school,0.5,SingleResponse,SR-MS-002-MS-002A,False,20,True
OPT-MS-002-03,MS-002,MS-002a,Maker Space(s) is centralized and easily accessibly by all classes,0.5,SingleResponse,SR-MS-002-MS-002A,False,30,True
OPT-MS-002-04,MS-002,MS-002a,Maker Space(s) is not easily accessible by all classes,0.25,SingleResponse,SR-MS-002-MS-002A,False,40,True
OPT-MS-002-05,MS-002,MS-002a,There is no Maker Space or small dispersed Maker Space areas,0,SingleResponse,SR-MS-002-MS-002A,False,50,True
OPT-MS-002-06,MS-002,MS-002a,Unable to assess (note reason),,SingleResponse,SR-MS-002-MS-002A,True,60,True
OPT-MS-003-01,MS-003,MS-003a,Yes,1,SingleResponse,SR-MS-003-MS-003A,False,10,True
OPT-MS-003-02,MS-003,MS-003a,No,0,SingleResponse,SR-MS-003-MS-003A,False,20,True
OPT-MS-003-03,MS-003,MS-003a,Unable to assess (note reason),,SingleResponse,SR-MS-003-MS-003A,True,30,True
OPT-MS-004-01,MS-004,MS-004a,Primary light fixtures are dimmable,1,SingleResponse,SR-MS-004-MS-004A,False,10,True
OPT-MS-004-02,MS-004,MS-004b,Primary light fixtures are LED,1,SingleResponse,SR-MS-004-MS-004B,False,20,True
OPT-MS-005-01,MS-005,MS-005a,"Good - walls are painted in light colors that can enhance daylighting, and accent color is used to reduce monotony",1,SingleResponse,SR-MS-005-MS-005A,False,10,True
OPT-MS-005-02,MS-005,MS-005a,"Fair - walls are painted in light colors that can enhance daylighting, but no accent color is used",0.5,SingleResponse,SR-MS-005-MS-005A,False,20,True
OPT-MS-005-03,MS-005,MS-005a,Poor - walls are painted in dark or monotonous colors,0,SingleResponse,SR-MS-005-MS-005A,False,30,True
OPT-MS-005-04,MS-005,MS-005a,Unable to assess (note reason),,SingleResponse,SR-MS-005-MS-005A,True,40,True
OPT-MS-006-01,MS-006,MS-006a,Yes,1,SingleResponse,SR-MS-006-MS-006A,False,10,True
OPT-MS-006-02,MS-006,MS-006a,No,0,SingleResponse,SR-MS-006-MS-006A,False,20,True
OPT-MS-006-03,MS-006,MS-006a,Unable to assess (note reason),,SingleResponse,SR-MS-006-MS-006A,True,30,True
OPT-MS-007-01,MS-007,MS-007b,"Access to views of the outdoors (e.g., not solely a view of an exterior wall)",1,SingleResponse,SR-MS-007-MS-007B,False,10,True
OPT-MS-007-02,MS-007,MS-007i,Only clerestory windows are provided,,Inventory,INV-MS-007-MS-007I,False,20,True
OPT-MS-008-01,MS-008,MS-008a,Roller shades are provided,1,SingleResponse,SR-MS-008-MS-008A,False,10,True
OPT-MS-008-02,MS-008,MS-008a,Mini-blinds are provided,0,SingleResponse,SR-MS-008-MS-008A,False,20,True
OPT-MS-008-03,MS-008,MS-008a,Other (please note),0,SingleResponse,SR-MS-008-MS-008A,False,30,True
OPT-MS-008-04,MS-008,MS-008a,No window coverings are provided,0,SingleResponse,SR-MS-008-MS-008A,False,40,True
OPT-MS-008-05,MS-008,MS-008a,Unable to assess (note reason),,SingleResponse,SR-MS-008-MS-008A,True,50,True
OPT-MS-009-01,MS-009,MS-009a,None,0,SingleResponse,SR-MS-009-MS-009A,False,10,True
OPT-MS-009-02,MS-009,MS-009a,<4 linear feet,0.25,SingleResponse,SR-MS-009-MS-009A,False,20,True
OPT-MS-009-03,MS-009,MS-009a,4 to <8 linear feet,0.5,SingleResponse,SR-MS-009-MS-009A,False,30,True
OPT-MS-009-04,MS-009,MS-009a,12+ linear feet,1,SingleResponse,SR-MS-009-MS-009A,False,40,True
OPT-MS-009-05,MS-009,MS-009a,Unable to assess (note reason),,SingleResponse,SR-MS-009-MS-009A,True,50,True
OPT-MS-010-01,MS-010,MS-010a,None,0,SingleResponse,SR-MS-010-MS-010A,False,10,True
OPT-MS-010-02,MS-010,MS-010a,<4 linear feet,0.2,SingleResponse,SR-MS-010-MS-010A,False,20,True
OPT-MS-010-03,MS-010,MS-010a,4 to <8 linear feet,0.4,SingleResponse,SR-MS-010-MS-010A,False,30,True
OPT-MS-010-04,MS-010,MS-010a,8 to <12 linear feet,0.6,SingleResponse,SR-MS-010-MS-010A,False,40,True
OPT-MS-010-05,MS-010,MS-010a,12 to <16 linear feet,0.8,SingleResponse,SR-MS-010-MS-010A,False,50,True
OPT-MS-010-06,MS-010,MS-010a,16+ linear feet,1,SingleResponse,SR-MS-010-MS-010A,False,60,True
OPT-MS-010-07,MS-010,MS-010a,Unable to assess (note reason),,SingleResponse,SR-MS-010-MS-010A,True,70,True
OPT-MS-011-01,MS-011,MS-011i,Tackstrip,,Inventory,INV-MS-011-MS-011I,False,10,True
OPT-MS-011-02,MS-011,MS-011i,Tackboard,,Inventory,INV-MS-011-MS-011I,False,20,True
OPT-MS-011-03,MS-011,MS-011i,Tackwall,,Inventory,INV-MS-011-MS-011I,False,30,True
OPT-MS-011-04,MS-011,MS-011i,Magnetic markerboard,,Inventory,INV-MS-011-MS-011I,False,40,True
OPT-MS-012-01,MS-012,MS-012a,None,0,SingleResponse,SR-MS-012-MS-012A,False,10,True
OPT-MS-012-02,MS-012,MS-012a,<4 linear feet,0.33,SingleResponse,SR-MS-012-MS-012A,False,20,True
OPT-MS-012-03,MS-012,MS-012a,4 to <8 linear feet,0.66,SingleResponse,SR-MS-012-MS-012A,False,30,True
OPT-MS-012-04,MS-012,MS-012a,8+ linear feet,1,SingleResponse,SR-MS-012-MS-012A,False,40,True
OPT-MS-012-05,MS-012,MS-012a,Unable to assess (note reason),,SingleResponse,SR-MS-012-MS-012A,True,50,True
OPT-MS-013-01,MS-013,MS-013a,None,0,SingleResponse,SR-MS-013-MS-013A,False,10,True
OPT-MS-013-02,MS-013,MS-013a,<10 linear feet,0.5,SingleResponse,SR-MS-013-MS-013A,False,20,True
OPT-MS-013-03,MS-013,MS-013a,10+ linear feet,1,SingleResponse,SR-MS-013-MS-013A,False,30,True
OPT-MS-014-01,MS-014,MS-014a,None,0,SingleResponse,SR-MS-014-MS-014A,False,10,True
OPT-MS-014-02,MS-014,MS-014a,<6 linear feet,0.5,SingleResponse,SR-MS-014-MS-014A,False,20,True
OPT-MS-014-03,MS-014,MS-014a,6+ linear feet,1,SingleResponse,SR-MS-014-MS-014A,False,30,True
OPT-MS-015-01,MS-015,MS-015a,None,0,SingleResponse,SR-MS-015-MS-015A,False,10,True
OPT-MS-015-02,MS-015,MS-015a,<8 linear feet,0.5,SingleResponse,SR-MS-015-MS-015A,False,20,True
OPT-MS-015-03,MS-015,MS-015a,8+ linear feet,1,SingleResponse,SR-MS-015-MS-015A,False,30,True
OPT-MS-016-01,MS-016,MS-016a,Built-in casework is provided,1,SingleResponse,SR-MS-016-MS-016A,False,10,True
OPT-MS-016-02,MS-016,MS-016i,Counter space is provided,,Inventory,INV-MS-016-MS-016I,False,20,True
OPT-MS-016-03,MS-016,MS-016i,Ensuite storage closet is provided,,Inventory,INV-MS-016-MS-016I,False,30,True
OPT-MS-016-04,MS-016,MS-016b,"Furniture-based storage is provided (i.e., shelving or cabinets)",1,SingleResponse,SR-MS-016-MS-016B,False,40,True
OPT-MS-016-05,MS-016,MS-016c,Storage on wheels,1,SingleResponse,SR-MS-016-MS-016C,False,50,True
OPT-MS-016-06,MS-016,MS-016i,Some or all storage is lockable,,Inventory,INV-MS-016-MS-016I,False,60,True
OPT-MS-016-07,MS-016,MS-016d,Pegboard or equivelent storage for equipment and tools,1,SingleResponse,SR-MS-016-MS-016D,False,70,True
OPT-MS-017-01,MS-017,MS-017a,Good - storage appears sufficient; the space is organized with little visible clutter,1,SingleResponse,SR-MS-017-MS-017A,False,10,True
OPT-MS-017-02,MS-017,MS-017a,Fair - storage appears mostly sufficient; some clutter or overflow is visible,0.5,SingleResponse,SR-MS-017-MS-017A,False,20,True
OPT-MS-017-03,MS-017,MS-017a,Poor - storage appears insufficient; significant clutter or materials without a home,0,SingleResponse,SR-MS-017-MS-017A,False,30,True
OPT-MS-017-04,MS-017,MS-017a,Unable to assess (note reason),,SingleResponse,SR-MS-017-MS-017A,True,40,True
OPT-MS-018-01,MS-018,MS-018a,0,0,SingleResponse,SR-MS-018-MS-018A,False,10,True
OPT-MS-018-02,MS-018,MS-018a,1-2,0.25,SingleResponse,SR-MS-018-MS-018A,False,20,True
OPT-MS-018-03,MS-018,MS-018a,3-4,0.5,SingleResponse,SR-MS-018-MS-018A,False,30,True
OPT-MS-018-04,MS-018,MS-018a,5-7,0.75,SingleResponse,SR-MS-018-MS-018A,False,40,True
OPT-MS-018-05,MS-018,MS-018a,8+,1,SingleResponse,SR-MS-018-MS-018A,False,50,True
OPT-MS-019-01,MS-019,MS-019a,0,0,SingleResponse,SR-MS-019-MS-019A,False,10,True
OPT-MS-019-02,MS-019,MS-019a,1,0.25,SingleResponse,SR-MS-019-MS-019A,False,20,True
OPT-MS-019-03,MS-019,MS-019a,2,0.5,SingleResponse,SR-MS-019-MS-019A,False,30,True
