SubcategoryID,CategoryID,ScoreFocusArea,SubcategoryName,SubcategoryWeight,WeightSource,DisplayOrder,IsActive
SUB-GROUP-ROOM-OCCUPANT-E-SAFETY-AND-SUPERVISI-557347,CAT-GROUP-ROOM-OCCUPANT-EXPERIENCE-AB6841,Neighborhoods,Safety and Supervision,3,Source,10,True
SUB-GROUP-ROOM-AMENITIES-FURNITURE-AND-EQUIPM-26DEC7,CAT-GROUP-ROOM-AMENITIES-8C4639,Neighborhoods,Furniture and Equipment,3,Source,20,True
SUB-OPEN-COLLABO-AMENITIES-DISPLAY-AND-PRESENTA-6BA16A,CAT-OPEN-COLLABORATI-AMENITIES-D85EBB,Neighborhoods,Display and Presentation,3,Source,10,True
SUB-OPEN-COLLABO-INFRASTRUC-UTILITIES-AND-TECHNO-733DD6,CAT-OPEN-COLLABORATI-INFRASTRUCTURE-422218,Neighborhoods,Utilities and Technology,3,Source,10,True
SUB-OPEN-COLLABO-OCCUPANT-E-SAFETY-AND-SUPERVISI-5AF203,CAT-OPEN-COLLABORATI-OCCUPANT-EXPERIENCE-19A82F,Neighborhoods,Safety and Supervision,3,Source,10,True
SUB-OPEN-COLLABO-FUNCTION-ADJACENCY-AND-ACCESS-C97F61,CAT-OPEN-COLLABORATI-FUNCTION-D1C2C5,Neighborhoods,Adjacency and Access,3,Source,10,True
SUB-OPEN-COLLABO-AMENITIES-FURNITURE-AND-EQUIPM-95353A,CAT-OPEN-COLLABORATI-AMENITIES-D85EBB,Neighborhoods,Furniture and Equipment,3,Source,20,True
SUB-OPEN-COLLABO-INFRASTRUC-FLOORING-AND-SURFACE-E7B8E3,CAT-OPEN-COLLABORATI-INFRASTRUCTURE-422218,Neighborhoods,Flooring and Surface Finishes,3,Source,20,True
SUB-CTE-STUDIO-FUNCTION-ADJACENCY-AND-ACCESS-4BB50B,CAT-CTE-STUDIO-FUNCTION-DC69FD,CTE,Adjacency and Access,3,Source,10,True
SUB-CTE-STUDIO-FUNCTION-LAYOUT-AND-FLEXIBILI-276A24,CAT-CTE-STUDIO-FUNCTION-DC69FD,CTE,Layout and Flexibility,3,Source,20,True
SUB-CTE-STUDIO-INFRASTRUC-UTILITIES-AND-TECHNO-6893A2,CAT-CTE-STUDIO-INFRASTRUCTURE-027EE6,CTE,Utilities and Technology,3,Source,10,True
SUB-CTE-STUDIO-OCCUPANT-E-AESTHETICS-405CC4,CAT-CTE-STUDIO-OCCUPANT-EXPERIENCE-0CCAEB,CTE,Aesthetics,3,Source,10,True
SUB-CTE-STUDIO-OCCUPANT-E-OCCUPANT-COMFORT-F2E17E,CAT-CTE-STUDIO-OCCUPANT-EXPERIENCE-0CCAEB,CTE,Occupant Comfort,3,Source,20,True
SUB-CTE-STUDIO-AMENITIES-DISPLAY-AND-PRESENTA-8017D0,CAT-CTE-STUDIO-AMENITIES-00DA8A,CTE,Display and Presentation,3,Source,10,True
SUB-CTE-STUDIO-OCCUPANT-E-SAFETY-AND-SUPERVISI-5CD0FC,CAT-CTE-STUDIO-OCCUPANT-EXPERIENCE-0CCAEB,CTE,Safety and Supervision,3,Source,30,True
SUB-CTE-STUDIO-AMENITIES-FURNITURE-AND-EQUIPM-A7AD51,CAT-CTE-STUDIO-AMENITIES-00DA8A,CTE,Furniture and Equipment,3,Source,20,True
SUB-CTE-STUDIO-AMENITIES-STORAGE-EFC304,CAT-CTE-STUDIO-AMENITIES-00DA8A,CTE,Storage,3,Source,30,True
SUB-CTE-STUDIO-INFRASTRUC-FLOORING-AND-SURFACE-568669,CAT-CTE-STUDIO-INFRASTRUCTURE-027EE6,CTE,Flooring and Surface Finishes,3,Source,20,True
SUB-LOW-INTENSIT-FUNCTION-ADJACENCY-AND-ACCESS-0B0E14,CAT-LOW-INTENSITY-LA-FUNCTION-0A55FA,CTE,Adjacency and Access,3,Source,10,True
SUB-LOW-INTENSIT-FUNCTION-LAYOUT-AND-FLEXIBILI-82A558,CAT-LOW-INTENSITY-LA-FUNCTION-0A55FA,CTE,Layout and Flexibility,3,Source,20,True
SUB-LOW-INTENSIT-INFRASTRUC-UTILITIES-AND-TECHNO-453CBF,CAT-LOW-INTENSITY-LA-INFRASTRUCTURE-C632E4,CTE,Utilities and Technology,3,Source,10,True
SUB-LOW-INTENSIT-OCCUPANT-E-AESTHETICS-5485BB,CAT-LOW-INTENSITY-LA-OCCUPANT-EXPERIENCE-BD2519,CTE,Aesthetics,3,Source,10,True
SUB-LOW-INTENSIT-OCCUPANT-E-OCCUPANT-COMFORT-C99AA3,CAT-LOW-INTENSITY-LA-OCCUPANT-EXPERIENCE-BD2519,CTE,Occupant Comfort,3,Source,20,True
SUB-LOW-INTENSIT-OCCUPANT-E-SAFETY-AND-SUPERVISI-07EFF0,CAT-LOW-INTENSITY-LA-OCCUPANT-EXPERIENCE-BD2519,CTE,Safety and Supervision,3,Source,30,True
SUB-LOW-INTENSIT-AMENITIES-STORAGE-D5FB9B,CAT-LOW-INTENSITY-LA-AMENITIES-0674DE,CTE,Storage,3,Source,10,True
SUB-LOW-INTENSIT-INFRASTRUC-FLOORING-AND-SURFACE-140591,CAT-LOW-INTENSITY-LA-INFRASTRUCTURE-C632E4,CTE,Flooring and Surface Finishes,3,Source,20,True
SUB-LOW-INTENSIT-AMENITIES-DISPLAY-AND-PRESENTA-B6BB7A,CAT-LOW-INTENSITY-LA-AMENITIES-0674DE,CTE,Display and Presentation,3,Source,20,True
SUB-LOW-INTENSIT-FUNCTION-UTILITIES-AND-TECHNO-A814A3,CAT-LOW-INTENSITY-LA-FUNCTION-0A55FA,CTE,Utilities and Technology,3,Source,30,True
SUB-LOW-INTENSIT-OCCUPANT-E-CIRCULATION-AND-EGRE-32894F,CAT-LOW-INTENSITY-LA-OCCUPANT-EXPERIENCE-BD2519,CTE,Circulation and Egress,3,Source,40,True
SUB-LOW-INTENSIT-AMENITIES-FURNITURE-AND-EQUIPM-AE360F,CAT-LOW-INTENSITY-LA-AMENITIES-0674DE,CTE,Furniture and Equipment,3,Source,30,True
SUB-MEDIUM-INTEN-INFRASTRUC-FLOORING-AND-SURFACE-64F57E,CAT-MEDIUM-INTENSITY-INFRASTRUCTURE-C34C5E,CTE,Flooring and Surface Finishes,3,Source,10,True
SUB-MEDIUM-INTEN-FUNCTION-ADJACENCY-AND-ACCESS-B4216B,CAT-MEDIUM-INTENSITY-FUNCTION-15C11C,CTE,Adjacency and Access,3,Source,10,True
SUB-MEDIUM-INTEN-INFRASTRUC-UTILITIES-AND-TECHNO-A70BF6,CAT-MEDIUM-INTENSITY-INFRASTRUCTURE-C34C5E,CTE,Utilities and Technology,3,Source,20,True
SUB-MEDIUM-INTEN-OCCUPANT-E-AESTHETICS-622564,CAT-MEDIUM-INTENSITY-OCCUPANT-EXPERIENCE-1A7A4D,CTE,Aesthetics,3,Source,10,True
SUB-MEDIUM-INTEN-OCCUPANT-E-OCCUPANT-COMFORT-764505,CAT-MEDIUM-INTENSITY-OCCUPANT-EXPERIENCE-1A7A4D,CTE,Occupant Comfort,3,Source,20,True
SUB-MEDIUM-INTEN-OCCUPANT-E-SAFETY-AND-SUPERVISI-D3995E,CAT-MEDIUM-INTENSITY-OCCUPANT-EXPERIENCE-1A7A4D,CTE,Safety and Supervision,3,Source,30,True
SUB-MEDIUM-INTEN-AMENITIES-DISPLAY-AND-PRESENTA-31D038,CAT-MEDIUM-INTENSITY-AMENITIES-2C66EB,CTE,Display and Presentation,3,Source,10,True
SUB-MEDIUM-INTEN-OCCUPANT-E-CIRCULATION-AND-EGRE-CEC4DE,CAT-MEDIUM-INTENSITY-OCCUPANT-EXPERIENCE-1A7A4D,CTE,Circulation and Egress,3,Source,40,True
SUB-MEDIUM-INTEN-AMENITIES-FURNITURE-AND-EQUIPM-70E807,CAT-MEDIUM-INTENSITY-AMENITIES-2C66EB,CTE,Furniture and Equipment,3,Source,20,True
SUB-HIGH-INTENSI-INFRASTRUC-FLOORING-AND-SURFACE-3FFA31,CAT-HIGH-INTENSITY-L-INFRASTRUCTURE-A50BC8,CTE,Flooring and Surface Finishes,3,Source,10,True
SUB-HIGH-INTENSI-FUNCTION-ADJACENCY-AND-ACCESS-DB13EB,CAT-HIGH-INTENSITY-L-FUNCTION-B22DC0,CTE,Adjacency and Access,3,Source,10,True
SUB-HIGH-INTENSI-OCCUPANT-E-SAFETY-AND-SUPERVISI-0C4776,CAT-HIGH-INTENSITY-L-OCCUPANT-EXPERIENCE-AD5095,CTE,Safety and Supervision,3,Source,10,True
SUB-HIGH-INTENSI-INFRASTRUC-UTILITIES-AND-TECHNO-BDEEC3,CAT-HIGH-INTENSITY-L-INFRASTRUCTURE-A50BC8,CTE,Utilities and Technology,3,Source,20,True
SUB-HIGH-INTENSI-OCCUPANT-E-AESTHETICS-A8A58E,CAT-HIGH-INTENSITY-L-OCCUPANT-EXPERIENCE-AD5095,CTE,Aesthetics,3,Source,20,True
SUB-HIGH-INTENSI-OCCUPANT-E-OCCUPANT-COMFORT-EB2CAB,CAT-HIGH-INTENSITY-L-OCCUPANT-EXPERIENCE-AD5095,CTE,Occupant Comfort,3,Source,30,True
SUB-HIGH-INTENSI-AMENITIES-DISPLAY-AND-PRESENTA-2B56AF,CAT-HIGH-INTENSITY-L-AMENITIES-E33D08,CTE,Display and Presentation,3,Source,10,True
SUB-HIGH-INTENSI-OCCUPANT-E-CIRCULATION-AND-EGRE-A7BD38,CAT-HIGH-INTENSITY-L-OCCUPANT-EXPERIENCE-AD5095,CTE,Circulation and Egress,3,Source,40,True
SUB-HIGH-INTENSI-AMENITIES-FURNITURE-AND-EQUIPM-B96A94,CAT-HIGH-INTENSITY-L-AMENITIES-E33D08,CTE,Furniture and Equipment,3,Source,20,True
SUB-ART-STUDIO-FUNCTION-LAYOUT-AND-FLEXIBILI-13BA8D,CAT-ART-STUDIO-FUNCTION-44AA25,Studios,Layout and Flexibility,3,Source,10,True
SUB-ART-STUDIO-INFRASTRUC-UTILITIES-AND-TECHNO-32C608,CAT-ART-STUDIO-INFRASTRUCTURE-3BEDE8,Studios,Utilities and Technology,3,Source,10,True
SUB-ART-STUDIO-FUNCTION-ADJACENCY-AND-ACCESS-EC0A12,CAT-ART-STUDIO-FUNCTION-44AA25,Studios,Adjacency and Access,3,Source,20,True
SUB-ART-STUDIO-OCCUPANT-E-AESTHETICS-9EC151,CAT-ART-STUDIO-OCCUPANT-EXPERIENCE-4C3D88,Studios,Aesthetics,3,Source,10,True
SUB-ART-STUDIO-OCCUPANT-E-OCCUPANT-COMFORT-F259B7,CAT-ART-STUDIO-OCCUPANT-EXPERIENCE-4C3D88,Studios,Occupant Comfort,3,Source,20,True
SUB-ART-STUDIO-AMENITIES-STORAGE-97C2F6,CAT-ART-STUDIO-AMENITIES-D145A8,Studios,Storage,3,Source,10,True
SUB-ART-STUDIO-INFRASTRUC-FLOORING-AND-SURFACE-5C60A6,CAT-ART-STUDIO-INFRASTRUCTURE-3BEDE8,Studios,Flooring and Surface Finishes,3,Source,20,True
SUB-ART-STUDIO-AMENITIES-DISPLAY-AND-PRESENTA-598793,CAT-ART-STUDIO-AMENITIES-D145A8,Studios,Display and Presentation,3,Source,20,True
SUB-ART-STUDIO-OCCUPANT-E-SAFETY-AND-SUPERVISI-E09BEB,CAT-ART-STUDIO-OCCUPANT-EXPERIENCE-4C3D88,Studios,Safety and Supervision,3,Source,30,True
SUB-ART-STUDIO-AMENITIES-FURNITURE-AND-EQUIPM-687774,CAT-ART-STUDIO-AMENITIES-D145A8,Studios,Furniture and Equipment,3,Source,30,True
SUB-2D-ART-STUDI-FUNCTION-LAYOUT-AND-FLEXIBILI-848E4F,CAT-2D-ART-STUDIO-FUNCTION-A11D58,Studios,Layout and Flexibility,3,Source,10,True
SUB-2D-ART-STUDI-INFRASTRUC-UTILITIES-AND-TECHNO-D18694,CAT-2D-ART-STUDIO-INFRASTRUCTURE-75A7BF,Studios,Utilities and Technology,3,Source,10,True
SUB-2D-ART-STUDI-OCCUPANT-E-AESTHETICS-81F535,CAT-2D-ART-STUDIO-OCCUPANT-EXPERIENCE-5D121D,Studios,Aesthetics,3,Source,10,True
SUB-2D-ART-STUDI-OCCUPANT-E-OCCUPANT-COMFORT-A0E015,CAT-2D-ART-STUDIO-OCCUPANT-EXPERIENCE-5D121D,Studios,Occupant Comfort,3,Source,20,True
SUB-2D-ART-STUDI-AMENITIES-STORAGE-788E75,CAT-2D-ART-STUDIO-AMENITIES-F7A0FF,Studios,Storage,3,Source,10,True
SUB-2D-ART-STUDI-INFRASTRUC-FLOORING-AND-SURFACE-710475,CAT-2D-ART-STUDIO-INFRASTRUCTURE-75A7BF,Studios,Flooring and Surface Finishes,3,Source,20,True
SUB-2D-ART-STUDI-AMENITIES-DISPLAY-AND-PRESENTA-1C3CF2,CAT-2D-ART-STUDIO-AMENITIES-F7A0FF,Studios,Display and Presentation,3,Source,20,True
SUB-2D-ART-STUDI-OCCUPANT-E-SAFETY-AND-SUPERVISI-3714F5,CAT-2D-ART-STUDIO-OCCUPANT-EXPERIENCE-5D121D,Studios,Safety and Supervision,3,Source,30,True
SUB-2D-ART-STUDI-AMENITIES-FURNITURE-AND-EQUIPM-4FA88F,CAT-2D-ART-STUDIO-AMENITIES-F7A0FF,Studios,Furniture and Equipment,3,Source,30,True
SUB-2D-ART-STUDI-FUNCTION-ADJACENCY-AND-ACCESS-1D428E,CAT-2D-ART-STUDIO-FUNCTION-A11D58,Studios,Adjacency and Access,3,Source,20,True
SUB-2D-ART-STUDI-FUNCTION-AVAILABILITY-9B4749,CAT-2D-ART-STUDIO-FUNCTION-A11D58,Studios,Availability,3,Source,30,True
SUB-3D-ART-STUDI-FUNCTION-LAYOUT-AND-FLEXIBILI-26457F,CAT-3D-ART-STUDIO-FUNCTION-4FEC1C,Studios,Layout and Flexibility,3,Source,10,True
SUB-3D-ART-STUDI-INFRASTRUC-UTILITIES-AND-TECHNO-9161A8,CAT-3D-ART-STUDIO-INFRASTRUCTURE-48AE6C,Studios,Utilities and Technology,3,Source,10,True
SUB-3D-ART-STUDI-FUNCTION-ADJACENCY-AND-ACCESS-C06A00,CAT-3D-ART-STUDIO-FUNCTION-4FEC1C,Studios,Adjacency and Access,3,Source,20,True
SUB-3D-ART-STUDI-OCCUPANT-E-AESTHETICS-7ED1B6,CAT-3D-ART-STUDIO-OCCUPANT-EXPERIENCE-AD2627,Studios,Aesthetics,3,Source,10,True
SUB-3D-ART-STUDI-OCCUPANT-E-OCCUPANT-COMFORT-EAFA9B,CAT-3D-ART-STUDIO-OCCUPANT-EXPERIENCE-AD2627,Studios,Occupant Comfort,3,Source,20,True
SUB-3D-ART-STUDI-AMENITIES-STORAGE-62C6F9,CAT-3D-ART-STUDIO-AMENITIES-A71EC3,Studios,Storage,3,Source,10,True
SUB-3D-ART-STUDI-INFRASTRUC-FLOORING-AND-SURFACE-1CFB76,CAT-3D-ART-STUDIO-INFRASTRUCTURE-48AE6C,Studios,Flooring and Surface Finishes,3,Source,20,True
SUB-3D-ART-STUDI-AMENITIES-DISPLAY-AND-PRESENTA-A1BCCF,CAT-3D-ART-STUDIO-AMENITIES-A71EC3,Studios,Display and Presentation,3,Source,20,True
SUB-3D-ART-STUDI-OCCUPANT-E-SAFETY-AND-SUPERVISI-44BCEE,CAT-3D-ART-STUDIO-OCCUPANT-EXPERIENCE-AD2627,Studios,Safety and Supervision,3,Source,30,True
SUB-3D-ART-STUDI-AMENITIES-FURNITURE-AND-EQUIPM-DDF839,CAT-3D-ART-STUDIO-AMENITIES-A71EC3,Studios,Furniture and Equipment,3,Source,30,True
SUB-DIGITAL-ARTS-FUNCTION-LAYOUT-AND-FLEXIBILI-FFBFB3,CAT-DIGITAL-ARTS-STU-FUNCTION-C1615C,Studios,Layout and Flexibility,3,Source,10,True
SUB-DIGITAL-ARTS-INFRASTRUC-UTILITIES-AND-TECHNO-880347,CAT-DIGITAL-ARTS-STU-INFRASTRUCTURE-7A5ED7,Studios,Utilities and Technology,3,Source,10,True
SUB-DIGITAL-ARTS-OCCUPANT-E-AESTHETICS-9B3D34,CAT-DIGITAL-ARTS-STU-OCCUPANT-EXPERIENCE-F753B9,Studios,Aesthetics,3,Source,10,True
SUB-DIGITAL-ARTS-OCCUPANT-E-OCCUPANT-COMFORT-712566,CAT-DIGITAL-ARTS-STU-OCCUPANT-EXPERIENCE-F753B9,Studios,Occupant Comfort,3,Source,20,True
SUB-DIGITAL-ARTS-AMENITIES-STORAGE-3B9525,CAT-DIGITAL-ARTS-STU-AMENITIES-355564,Studios,Storage,3,Source,10,True
SUB-DIGITAL-ARTS-AMENITIES-DISPLAY-AND-PRESENTA-ACBA49,CAT-DIGITAL-ARTS-STU-AMENITIES-355564,Studios,Display and Presentation,3,Source,20,True
SUB-DIGITAL-ARTS-OCCUPANT-E-SAFETY-AND-SUPERVISI-FB600F,CAT-DIGITAL-ARTS-STU-OCCUPANT-EXPERIENCE-F753B9,Studios,Safety and Supervision,3,Source,30,True
SUB-DIGITAL-ARTS-AMENITIES-FURNITURE-AND-EQUIPM-624AA0,CAT-DIGITAL-ARTS-STU-AMENITIES-355564,Studios,Furniture and Equipment,3,Source,30,True
SUB-DIGITAL-ARTS-INFRASTRUC-FLOORING-AND-SURFACE-F1AAC2,CAT-DIGITAL-ARTS-STU-INFRASTRUCTURE-7A5ED7,Studios,Flooring and Surface Finishes,3,Source,20,True
SUB-DIGITAL-ARTS-FUNCTION-ADJACENCY-AND-ACCESS-47A2EF,CAT-DIGITAL-ARTS-STU-FUNCTION-C1615C,Studios,Adjacency and Access,3,Source,20,True
SUB-DIGITAL-ARTS-FUNCTION-AVAILABILITY-253A44,CAT-DIGITAL-ARTS-STU-FUNCTION-C1615C,Studios,Availability,3,Source,30,True
SUB-THEATER-ARTS-INFRASTRUC-UTILITIES-AND-TECHNO-9F04B7,CAT-THEATER-ARTS-STU-INFRASTRUCTURE-81CF63,Performing Arts,Utilities and Technology,3,Source,10,True
SUB-THEATER-ARTS-OCCUPANT-E-AESTHETICS-66CDDD,CAT-THEATER-ARTS-STU-OCCUPANT-EXPERIENCE-ACB208,Performing Arts,Aesthetics,3,Source,10,True
SUB-THEATER-ARTS-OCCUPANT-E-OCCUPANT-COMFORT-033568,CAT-THEATER-ARTS-STU-OCCUPANT-EXPERIENCE-ACB208,Performing Arts,Occupant Comfort,3,Source,20,True
SUB-THEATER-ARTS-AMENITIES-STORAGE-42670A,CAT-THEATER-ARTS-STU-AMENITIES-1C4291,Performing Arts,Storage,3,Source,10,True
SUB-THEATER-ARTS-AMENITIES-DISPLAY-AND-PRESENTA-4E8346,CAT-THEATER-ARTS-STU-AMENITIES-1C4291,Performing Arts,Display and Presentation,3,Source,20,True
SUB-THEATER-ARTS-OCCUPANT-E-SAFETY-AND-SUPERVISI-D02663,CAT-THEATER-ARTS-STU-OCCUPANT-EXPERIENCE-ACB208,Performing Arts,Safety and Supervision,3,Source,30,True
SUB-THEATER-ARTS-INFRASTRUC-FLOORING-AND-SURFACE-89E319,CAT-THEATER-ARTS-STU-INFRASTRUCTURE-81CF63,Performing Arts,Flooring and Surface Finishes,3,Source,20,True
SUB-THEATER-ARTS-FUNCTION-ADJACENCY-AND-ACCESS-255749,CAT-THEATER-ARTS-STU-FUNCTION-2BEFAC,Performing Arts,Adjacency and Access,3,Source,10,True
SUB-THEATER-ARTS-FUNCTION-LAYOUT-AND-FLEXIBILI-91029C,CAT-THEATER-ARTS-SUI-FUNCTION-70B6E5,Performing Arts,Layout and Flexibility,3,Source,10,True
SUB-THEATER-ARTS-FUNCTION-AVAILABILITY-E8804E,CAT-THEATER-ARTS-SUI-FUNCTION-70B6E5,Performing Arts,Availability,3,Source,20,True
SUB-THEATER-ARTS-FUNCTION-ADJACENCY-AND-ACCESS-FD0A4C,CAT-THEATER-ARTS-SUI-FUNCTION-70B6E5,Performing Arts,Adjacency and Access,3,Source,30,True
SUB-AUDITORIUM-FUNCTION-ADJACENCY-AND-ACCESS-96C60E,CAT-AUDITORIUM-FUNCTION-ACE937,Performing Arts,Adjacency and Access,3,Source,10,True
SUB-AUDITORIUM-OCCUPANT-E-CIRCULATION-AND-EGRE-14A1A3,CAT-AUDITORIUM-OCCUPANT-EXPERIENCE-B0044E,Performing Arts,Circulation and Egress,3,Source,10,True
SUB-AUDITORIUM-AMENITIES-STORAGE-9E75D3,CAT-AUDITORIUM-AMENITIES-6F10C2,Performing Arts,Storage,3,Source,10,True
SUB-AUDITORIUM-AMENITIES-DISPLAY-AND-PRESENTA-06D9AF,CAT-AUDITORIUM-AMENITIES-6F10C2,Performing Arts,Display and Presentation,3,Source,20,True
SUB-AUDITORIUM-FUNCTION-LAYOUT-AND-FLEXIBILI-91EB60,CAT-AUDITORIUM-FUNCTION-ACE937,Performing Arts,Layout and Flexibility,3,Source,20,True
SUB-AUDITORIUM-AMENITIES-FURNITURE-AND-EQUIPM-98A91B,CAT-AUDITORIUM-AMENITIES-6F10C2,Performing Arts,Furniture and Equipment,3,Source,30,True
SUB-AUDITORIUM-OCCUPANT-E-OCCUPANT-COMFORT-DF188F,CAT-AUDITORIUM-OCCUPANT-EXPERIENCE-B0044E,Performing Arts,Occupant Comfort,3,Source,20,True
SUB-BLACK-BOX-INFRASTRUC-UTILITIES-AND-TECHNO-7563C6,CAT-BLACK-BOX-INFRASTRUCTURE-11B13F,Performing Arts,Utilities and Technology,3,Source,10,True
SUB-BLACK-BOX-AMENITIES-STORAGE-41E14E,CAT-BLACK-BOX-AMENITIES-9367AF,Performing Arts,Storage,3,Source,10,True
SUB-BLACK-BOX-AMENITIES-DISPLAY-AND-PRESENTA-0EF5BA,CAT-BLACK-BOX-AMENITIES-9367AF,Performing Arts,Display and Presentation,3,Source,20,True
SUB-BLACK-BOX-OCCUPANT-E-OCCUPANT-COMFORT-F7C712,CAT-BLACK-BOX-OCCUPANT-EXPERIENCE-5258C5,Performing Arts,Occupant Comfort,3,Source,10,True
SUB-BLACK-BOX-INFRASTRUC-FLOORING-AND-SURFACE-B776C0,CAT-BLACK-BOX-INFRASTRUCTURE-11B13F,Performing Arts,Flooring and Surface Finishes,3,Source,20,True
SUB-BLACK-BOX-FUNCTION-ADJACENCY-AND-ACCESS-2B3F63,CAT-BLACK-BOX-FUNCTION-3C3879,Performing Arts,Adjacency and Access,3,Source,10,True
SUB-DANCE-FUNCTION-AVAILABILITY-C37767,CAT-DANCE-FUNCTION-83BF79,Performing Arts,Availability,3,Source,10,True
SUB-DANCE-FUNCTION-ADJACENCY-AND-ACCESS-C87664,CAT-DANCE-FUNCTION-83BF79,Performing Arts,Adjacency and Access,3,Source,20,True
SUB-DANCE-FUNCTION-LAYOUT-AND-FLEXIBILI-7CC433,CAT-DANCE-FUNCTION-83BF79,Performing Arts,Layout and Flexibility,3,Source,30,True
SUB-DANCE-INFRASTRUC-UTILITIES-AND-TECHNO-02148E,CAT-DANCE-INFRASTRUCTURE-A19DAC,Performing Arts,Utilities and Technology,3,Source,10,True
SUB-DANCE-AMENITIES-STORAGE-4CD909,CAT-DANCE-AMENITIES-5948FD,Performing Arts,Storage,3,Source,10,True
SUB-DANCE-AMENITIES-DISPLAY-AND-PRESENTA-22EE48,CAT-DANCE-AMENITIES-5948FD,Performing Arts,Display and Presentation,3,Source,20,True
SUB-DANCE-OCCUPANT-E-OCCUPANT-COMFORT-385D2A,CAT-DANCE-OCCUPANT-EXPERIENCE-DEE0F6,Performing Arts,Occupant Comfort,3,Source,10,True
SUB-DANCE-OCCUPANT-E-SAFETY-AND-SUPERVISI-D46E4C,CAT-DANCE-OCCUPANT-EXPERIENCE-DEE0F6,Performing Arts,Safety and Supervision,3,Source,20,True
SUB-DANCE-INFRASTRUC-FLOORING-AND-SURFACE-DCC3E6,CAT-DANCE-INFRASTRUCTURE-A19DAC,Performing Arts,Flooring and Surface Finishes,3,Source,20,True
SUB-DANCE-AMENITIES-FURNITURE-AND-EQUIPM-FA8A22,CAT-DANCE-AMENITIES-5948FD,Performing Arts,Furniture and Equipment,3,Source,30,True
SUB-MUSIC-STUDIO-FUNCTION-AVAILABILITY-438747,CAT-MUSIC-STUDIO-FUNCTION-C1B31A,Studios,Availability,3,Source,10,True
SUB-MUSIC-STUDIO-FUNCTION-LAYOUT-AND-FLEXIBILI-D1F150,CAT-MUSIC-STUDIO-FUNCTION-C1B31A,Studios,Layout and Flexibility,3,Source,20,True
SUB-MUSIC-STUDIO-INFRASTRUC-UTILITIES-AND-TECHNO-13DFEC,CAT-MUSIC-STUDIO-INFRASTRUCTURE-3395D7,Studios,Utilities and Technology,3,Source,10,True
SUB-MUSIC-STUDIO-OCCUPANT-E-AESTHETICS-484000,CAT-MUSIC-STUDIO-OCCUPANT-EXPERIENCE-E4A838,Studios,Aesthetics,3,Source,10,True
SUB-MUSIC-STUDIO-OCCUPANT-E-OCCUPANT-COMFORT-4FF080,CAT-MUSIC-STUDIO-OCCUPANT-EXPERIENCE-E4A838,Studios,Occupant Comfort,3,Source,20,True
SUB-MUSIC-STUDIO-AMENITIES-STORAGE-33D86D,CAT-MUSIC-STUDIO-AMENITIES-667BF5,Studios,Storage,3,Source,10,True
SUB-MUSIC-STUDIO-AMENITIES-DISPLAY-AND-PRESENTA-DE454F,CAT-MUSIC-STUDIO-AMENITIES-667BF5,Studios,Display and Presentation,3,Source,20,True
SUB-MUSIC-STUDIO-OCCUPANT-E-SAFETY-AND-SUPERVISI-D7324F,CAT-MUSIC-STUDIO-OCCUPANT-EXPERIENCE-E4A838,Studios,Safety and Supervision,3,Source,30,True
SUB-MUSIC-STUDIO-AMENITIES-FURNITURE-AND-EQUIPM-F85F9D,CAT-MUSIC-STUDIO-AMENITIES-667BF5,Studios,Furniture and Equipment,3,Source,30,True
SUB-MUSIC-STUDIO-INFRASTRUC-FLOORING-AND-SURFACE-9B1890,CAT-MUSIC-STUDIO-INFRASTRUCTURE-3395D7,Studios,Flooring and Surface Finishes,3,Source,20,True
SUB-MUSIC-SUITE-FUNCTION-AVAILABILITY-B59A8B,CAT-MUSIC-SUITE-FUNCTION-2B29F5,Performing Arts,Availability,3,Source,10,True
SUB-MUSIC-SUITE-OCCUPANT-E-CIRCULATION-AND-EGRE-74C9C6,CAT-MUSIC-SUITE-OCCUPANT-EXPERIENCE-4BD67F,Performing Arts,Circulation and Egress,3,Source,10,True
SUB-MUSIC-SUITE-AMENITIES-STORAGE-3FC5C6,CAT-MUSIC-SUITE-AMENITIES-BB0D8C,Performing Arts,Storage,3,Source,10,True
SUB-MUSIC-SUITE-FUNCTION-ADJACENCY-AND-ACCESS-F8DD09,CAT-MUSIC-SUITE-FUNCTION-2B29F5,Performing Arts,Adjacency and Access,3,Source,20,True
SUB-MUSIC-SUITE-OCCUPANT-E-OCCUPANT-COMFORT-4B555F,CAT-MUSIC-SUITE-OCCUPANT-EXPERIENCE-4BD67F,Performing Arts,Occupant Comfort,3,Source,20,True
SUB-MUSIC-SUITE-AMENITIES-DISPLAY-AND-PRESENTA-BA084A,CAT-MUSIC-SUITE-AMENITIES-BB0D8C,Performing Arts,Display and Presentation,3,Source,20,True
SUB-MUSIC-SUITE-FUNCTION-LAYOUT-AND-FLEXIBILI-952CDB,CAT-MUSIC-SUITE-FUNCTION-2B29F5,Performing Arts,Layout and Flexibility,3,Source,30,True
SUB-REHEARSAL-HA-FUNCTION-LAYOUT-AND-FLEXIBILI-A06961,CAT-REHEARSAL-HALL-FUNCTION-9CA527,Performing Arts,Layout and Flexibility,3,Source,10,True
SUB-REHEARSAL-HA-OCCUPANT-E-OCCUPANT-COMFORT-F2F84D,CAT-REHEARSAL-HALL-OCCUPANT-EXPERIENCE-7D905D,Performing Arts,Occupant Comfort,3,Source,10,True
