QuestionID,LegacyQuestionID,SurveyID,SurveyFocusArea,ScoreFocusArea,SpaceTypeID,CategoryID,SubcategoryID,SchoolLevel,SourceSchoolLevel,QuestionText,Context,QuestionType,ScoringMode,QuestionWeight,WeightSource,DisplayOrder,IsRequired,IsActive,SourceSheet,SourceRow
PK-009,PK-009,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-OCCUPANT-EXPERIENCE,SUB-EARLY-CHILDHOOD--OCCUPANT-EXP-OCCUPANT-COMFORT-C235BEF5,ES,ES,What window coverings are provided on exterior windows?,,SingleSelect,SingleResponse,9,Source,2230,True,True,PreK,32
PK-010,PK-010,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-DISPLAY-AND-PRESENTA-62057344,ES,ES,"How much writable surface (e.g., markerboard) is provided, excluding glass? Include both fixed and mobile writable surfaces in your count.",,SingleSelect,SingleResponse,12,Source,2240,True,True,PreK,38
PK-011,PK-011,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-DISPLAY-AND-PRESENTA-62057344,ES,ES,Which built-in systems for displaying student work are provided?,,MultiSelect,MixedItemScoring,i,Source,2250,True,True,PreK,45
PK-012,PK-012,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-DISPLAY-AND-PRESENTA-62057344,ES,ES,How much tackboard/tackwall/tackstrip is provided? Include both fixed and mobile surfaces.,,SingleSelect,SingleResponse,9,Source,2260,True,True,PreK,50
PK-013,PK-013,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-STORAGE-85BD9661,ES,ES,How much casework is provided in the space?,,SingleSelect,SingleResponse,9,Source,2270,True,True,PreK,56
PK-014,PK-014,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-STORAGE-85BD9661,ES,ES,How much countertop is provided in the space?,,SingleSelect,SingleResponse,6,Source,2280,True,True,PreK,60
PK-015,PK-015,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-STORAGE-85BD9661,ES,ES,Select all that apply (storage),,MultiSelect,MixedItemScoring,6,Source,2290,True,True,PreK,64
PK-016,PK-016,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-STORAGE-85BD9661,ES,ES,How sufficient does the storage appear for the space's program needs?,,SingleSelect,SingleResponse,12,Source,2300,True,True,PreK,70
PK-017,PK-017,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-INFRASTRUCTURE,SUB-EARLY-CHILDHOOD--INFRASTRUCTU-UTILITIES-AND-TECHNO-4ADEFFE6,ES,ES,"How many general-use outlets are provided? (Count each wall plate as one, regardless of the number of plugs.)",,SingleSelect,SingleResponse,12,Source,2310,True,True,PreK,75
PK-018,PK-018,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-INFRASTRUCTURE,SUB-EARLY-CHILDHOOD--INFRASTRUCTU-UTILITIES-AND-TECHNO-4ADEFFE6,ES,ES,How many walls in the space have general-use outlets?,,SingleSelect,SingleResponse,12,Source,2320,True,True,PreK,81
PK-019,PK-019,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-INFRASTRUCTURE,SUB-EARLY-CHILDHOOD--INFRASTRUCTU-UTILITIES-AND-TECHNO-4ADEFFE6,ES,ES,How many walls in the space have data outlets?,,SingleSelect,SingleResponse,3,Source,2330,True,True,PreK,87
PK-020,PK-020,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-OCCUPANT-EXPERIENCE,SUB-EARLY-CHILDHOOD--OCCUPANT-EXP-OCCUPANT-COMFORT-C235BEF5,ES,ES,Select one (temperature control),,SingleSelect,SingleResponse,6,Source,2340,True,True,PreK,93
PK-021,PK-021,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-OCCUPANT-EXPERIENCE,SUB-EARLY-CHILDHOOD--OCCUPANT-EXP-SAFETY-AND-SUPERVISI-87B03156,ES,ES,"Is visibility provided into the space from adjacent interior spaces (i.e., glass exists, even if currently covered)?",,YesNo,SingleResponse,12,Source,2350,True,True,PreK,98
PK-022,PK-022,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-OCCUPANT-EXPERIENCE,SUB-EARLY-CHILDHOOD--OCCUPANT-EXP-SAFETY-AND-SUPERVISI-87B03156,ES,ES,What type of visibility is provided into the space from adjacent interior spaces?,,MultiSelect,MixedItemScoring,i,Source,2360,True,True,PreK,102
PK-023,PK-023,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-OCCUPANT-EXPERIENCE,SUB-EARLY-CHILDHOOD--OCCUPANT-EXP-SAFETY-AND-SUPERVISI-87B03156,ES,ES,Select all that apply (safety),,MultiSelect,MixedItemScoring,12,Source,2370,True,True,PreK,106
PK-024,PK-024,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-FURNITURE-AND-EQUIPM-46596C2B,ES,ES,Select all that apply (furniture),,MultiSelect,MixedItemScoring,i,Source,2380,True,True,PreK,111
PK-025,PK-025,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-FURNITURE-AND-EQUIPM-46596C2B,ES,ES,How easily can the furniture be rearranged?,,SingleSelect,SingleResponse,12,Source,2390,True,True,PreK,126
PK-026,PK-026,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-FURNITURE-AND-EQUIPM-46596C2B,ES,ES,"How varied are the seating options for students (i.e., are multiple seating types available)?",,SingleSelect,SingleResponse,12,Source,2400,True,True,PreK,130
PK-027,PK-027,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-FURNITURE-AND-EQUIPM-46596C2B,ES,ES,What is the condition of the furniture?,,SingleSelect,SingleResponse,12,Source,2410,True,True,PreK,135
PK-028,PK-028,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-INFRASTRUCTURE,SUB-EARLY-CHILDHOOD--INFRASTRUCTU-FLOORING-AND-SURFACE-FDC50B54,ES,ES,What type of flooring is in the space?,,SingleSelect,SingleResponse,9,Source,2420,True,True,PreK,139
PK-029,PK-029,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-FUNCTION,SUB-EARLY-CHILDHOOD--FUNCTION-ADJACENCY-AND-ACCESS-86EA2B0A,ES,ES,What access does the space have to a collaboration space?,,SingleSelect,SingleResponse,12,Source,2430,True,True,PreK,145
PK-030,PK-030,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-FUNCTION,SUB-EARLY-CHILDHOOD--FUNCTION-ADJACENCY-AND-ACCESS-86EA2B0A,ES,ES,What access does the space have to a small group room?,Supports connection to shared learning spaces,SingleSelect,SingleResponse,12,Source,2440,True,True,PreK,150
PK-031,PK-031,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-FUNCTION,SUB-EARLY-CHILDHOOD--FUNCTION-ADJACENCY-AND-ACCESS-86EA2B0A,ES,ES,Select all that are present (visibility into adjacent spaces),Allows teachers to send students to work independently outside the studio while remaining supervised,MultiSelect,MixedItemScoring,12,Source,2450,True,True,PreK,155
PK-032,PK-032,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-FUNCTION,SUB-EARLY-CHILDHOOD--FUNCTION-ADJACENCY-AND-ACCESS-86EA2B0A,ES,ES,What access does the space have to the exterior?,,SingleSelect,SingleResponse,9,Source,2460,True,True,PreK,158
PK-033,PK-033,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-FUNCTION,SUB-EARLY-CHILDHOOD--FUNCTION-ADJACENCY-AND-ACCESS-86EA2B0A,ES,ES,What restroom access is provided for the studio?,,SingleSelect,SingleResponse,12,Source,2470,True,True,PreK,163
PK-034,PK-034,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-FUNCTION,SUB-EARLY-CHILDHOOD--FUNCTION-ADJACENCY-AND-ACCESS-86EA2B0A,ES,ES,Is there a changing table in the main restroom used by the class?,,YesNo,SingleResponse,9,Source,2480,True,True,PreK,169
PK-035,PK-035,SRV-STUDIOS,Studios,Studios,SPT-EARLY-CHILDHOOD-STUDIO,CAT-EARLY-CHILDHOOD-ST-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-FURNITURE-AND-EQUIPM-46596C2B,ES,ES,Select all that apply (general inventory),,MultiSelect,MixedItemScoring,i,Source,2490,True,True,PreK,173
EC-002,EC-002,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-FUNCTION,SUB-EARLY-CHILDHOOD--FUNCTION-LAYOUT-AND-FLEXIBILI-6C9CCCF9,ES,ES,Does the room shape allow for clear sightlines and flexible room configuration options?,,YesNo,SingleResponse,12,Source,2500,True,True,ECSE,6
EC-003,EC-003,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-FUNCTION,SUB-EARLY-CHILDHOOD--FUNCTION-LAYOUT-AND-FLEXIBILI-6C9CCCF9,ES,ES,"Is there a dedicated Peace Center within the studio (i.e., a furniture-based or designed ~25 SF space)?",Supports student self-regulation without leaving the studio,YesNo,SingleResponse,3,Source,2510,True,True,ECSE,10
EC-004,EC-004,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-FUNCTION,SUB-EARLY-CHILDHOOD--FUNCTION-LAYOUT-AND-FLEXIBILI-6C9CCCF9,ES,ES,Select all that apply (instructional flexibility),"Supports whole-group, small-group, and independent learning",MultiSelect,MixedItemScoring,9,Source,2520,True,True,ECSE,14
EC-005,EC-005,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-INFRASTRUCTURE,SUB-EARLY-CHILDHOOD--INFRASTRUCTU-UTILITIES-AND-TECHNO-46FA3F05,ES,ES,Select all that apply (lighting),,MultiSelect,MixedItemScoring,9,Source,2530,True,True,ECSE,17
EC-006,EC-006,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-OCCUPANT-EXPERIENCE,SUB-EARLY-CHILDHOOD--OCCUPANT-EXP-AESTHETICS-B65CF6D4,ES,ES,Which of the following describe the color scheme in the space?,,SingleSelect,SingleResponse,6,Source,2540,True,True,ECSE,20
EC-007,EC-007,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-OCCUPANT-EXPERIENCE,SUB-EARLY-CHILDHOOD--OCCUPANT-EXP-OCCUPANT-COMFORT-739B634E,ES,ES,Are there exterior windows?,,YesNo,SingleResponse,12,Source,2550,True,True,ECSE,25
EC-008,EC-008,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-OCCUPANT-EXPERIENCE,SUB-EARLY-CHILDHOOD--OCCUPANT-EXP-OCCUPANT-COMFORT-739B634E,ES,ES,Select all that apply (exterior windows),,MultiSelect,MixedItemScoring,9,Source,2560,True,True,ECSE,29
EC-009,EC-009,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-OCCUPANT-EXPERIENCE,SUB-EARLY-CHILDHOOD--OCCUPANT-EXP-OCCUPANT-COMFORT-739B634E,ES,ES,What window coverings are provided on exterior windows?,,SingleSelect,SingleResponse,9,Source,2570,True,True,ECSE,32
EC-010,EC-010,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-DISPLAY-AND-PRESENTA-A65148AB,ES,ES,"How much writable surface (e.g., markerboard) is provided, excluding glass? Include both fixed and mobile writable surfaces in your count.",,SingleSelect,SingleResponse,12,Source,2580,True,True,ECSE,38
EC-011,EC-011,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-DISPLAY-AND-PRESENTA-A65148AB,ES,ES,Which built-in systems for displaying student work are provided?,,MultiSelect,MixedItemScoring,i,Source,2590,True,True,ECSE,45
EC-012,EC-012,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-DISPLAY-AND-PRESENTA-A65148AB,ES,ES,How much tackboard/tackwall/tackstrip is provided? Include both fixed and mobile surfaces.,,SingleSelect,SingleResponse,9,Source,2600,True,True,ECSE,50
EC-013,EC-013,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-STORAGE-3C81F7A7,ES,ES,How much casework is provided in the space?,,SingleSelect,SingleResponse,9,Source,2610,True,True,ECSE,56
EC-014,EC-014,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-STORAGE-3C81F7A7,ES,ES,How much countertop is provided in the space?,,SingleSelect,SingleResponse,9,Source,2620,True,True,ECSE,60
EC-015,EC-015,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-STORAGE-3C81F7A7,ES,ES,Select all that apply (storage),,MultiSelect,MixedItemScoring,i,Source,2630,True,True,ECSE,64
EC-016,EC-016,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-STORAGE-3C81F7A7,ES,ES,How sufficient does the storage appear for the space's program needs?,,SingleSelect,SingleResponse,12,Source,2640,True,True,ECSE,70
EC-017,EC-017,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-INFRASTRUCTURE,SUB-EARLY-CHILDHOOD--INFRASTRUCTU-UTILITIES-AND-TECHNO-46FA3F05,ES,ES,"How many general-use outlets are provided? (Count each wall plate as one, regardless of the number of plugs.)",,SingleSelect,SingleResponse,12,Source,2650,True,True,ECSE,75
EC-018,EC-018,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-INFRASTRUCTURE,SUB-EARLY-CHILDHOOD--INFRASTRUCTU-UTILITIES-AND-TECHNO-46FA3F05,ES,ES,How many walls in the space have general-use outlets?,,SingleSelect,SingleResponse,12,Source,2660,True,True,ECSE,81
EC-019,EC-019,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-INFRASTRUCTURE,SUB-EARLY-CHILDHOOD--INFRASTRUCTU-UTILITIES-AND-TECHNO-46FA3F05,ES,ES,How many walls in the space have data outlets?,,SingleSelect,SingleResponse,3,Source,2670,True,True,ECSE,87
EC-020,EC-020,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-OCCUPANT-EXPERIENCE,SUB-EARLY-CHILDHOOD--OCCUPANT-EXP-OCCUPANT-COMFORT-739B634E,ES,ES,Select one (temperature control),,SingleSelect,SingleResponse,6,Source,2680,True,True,ECSE,93
EC-021,EC-021,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-OCCUPANT-EXPERIENCE,SUB-EARLY-CHILDHOOD--OCCUPANT-EXP-SAFETY-AND-SUPERVISI-58911A6C,ES,ES,"Is visibility provided into the space from adjacent interior spaces (i.e., glass exists, even if currently covered)?",,YesNo,SingleResponse,12,Source,2690,True,True,ECSE,98
EC-022,EC-022,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-OCCUPANT-EXPERIENCE,SUB-EARLY-CHILDHOOD--OCCUPANT-EXP-SAFETY-AND-SUPERVISI-58911A6C,ES,ES,What type of visibility is provided into the space from adjacent interior spaces?,,MultiSelect,MixedItemScoring,i,Source,2700,True,True,ECSE,102
EC-023,EC-023,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-OCCUPANT-EXPERIENCE,SUB-EARLY-CHILDHOOD--OCCUPANT-EXP-SAFETY-AND-SUPERVISI-58911A6C,ES,ES,Select all that apply (safety),,MultiSelect,MixedItemScoring,12,Source,2710,True,True,ECSE,106
EC-024,EC-024,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-FURNITURE-AND-EQUIPM-A3128706,ES,ES,Select all that apply (furniture),,MultiSelect,MixedItemScoring,i,Source,2720,True,True,ECSE,111
EC-025,EC-025,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-FURNITURE-AND-EQUIPM-A3128706,ES,ES,How easily can the furniture be rearranged?,,SingleSelect,SingleResponse,12,Source,2730,True,True,ECSE,123
EC-026,EC-026,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-FURNITURE-AND-EQUIPM-A3128706,ES,ES,"How varied are the seating options for students (i.e., are multiple seating types available)?",,SingleSelect,SingleResponse,12,Source,2740,True,True,ECSE,127
EC-027,EC-027,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-FURNITURE-AND-EQUIPM-A3128706,ES,ES,What is the condition of the furniture?,,SingleSelect,SingleResponse,12,Source,2750,True,True,ECSE,132
EC-028,EC-028,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-INFRASTRUCTURE,SUB-EARLY-CHILDHOOD--INFRASTRUCTU-FLOORING-AND-SURFACE-F21EFBED,ES,ES,What type of flooring is in the space?,,SingleSelect,SingleResponse,i,Source,2760,True,True,ECSE,136
EC-029,EC-029,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-FUNCTION,SUB-EARLY-CHILDHOOD--FUNCTION-ADJACENCY-AND-ACCESS-B3D5C226,ES,ES,What access does the space have to a collaboration space?,,SingleSelect,SingleResponse,12,Source,2770,True,True,ECSE,142
EC-030,EC-030,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-FUNCTION,SUB-EARLY-CHILDHOOD--FUNCTION-ADJACENCY-AND-ACCESS-B3D5C226,ES,ES,What access does the space have to a small group room?,Supports connection to shared learning spaces,SingleSelect,SingleResponse,12,Source,2780,True,True,ECSE,147
EC-031,EC-031,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-FUNCTION,SUB-EARLY-CHILDHOOD--FUNCTION-ADJACENCY-AND-ACCESS-B3D5C226,ES,ES,Select all that are present (visibility into adjacent spaces),Allows teachers to send students to work independently outside the studio while remaining supervised,MultiSelect,MixedItemScoring,12,Source,2790,True,True,ECSE,152
EC-032,EC-032,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-FUNCTION,SUB-EARLY-CHILDHOOD--FUNCTION-ADJACENCY-AND-ACCESS-B3D5C226,ES,ES,What access does the space have to the exterior?,,SingleSelect,SingleResponse,9,Source,2800,True,True,ECSE,155
EC-033,EC-033,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-OCCUPANT-EXPERIENCE,SUB-EARLY-CHILDHOOD--OCCUPANT-EXP-CIRCULATION-AND-EGRE-178BAA13,ES,ES,"Is there a door into the space that is a minimum 42"" wide?",,YesNo,SingleResponse,12,Source,2810,True,True,ECSE,160
EC-034,EC-034,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-FUNCTION,SUB-EARLY-CHILDHOOD--FUNCTION-ADJACENCY-AND-ACCESS-B3D5C226,ES,ES,What restroom access is provided for the studio?,,SingleSelect,SingleResponse,12,Source,2820,True,True,ECSE,164
EC-035,EC-035,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-AMENITIES,SUB-EARLY-CHILDHOOD--AMENITIES-FURNITURE-AND-EQUIPM-A3128706,ES,ES,Is there a changing table in the main restroom used by the class?,,YesNo,SingleResponse,6,Source,2830,True,True,ECSE,169
EC-036,EC-036,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-INFRASTRUCTURE,SUB-EARLY-CHILDHOOD--INFRASTRUCTU-UTILITIES-AND-TECHNO-46FA3F05,ES,ES,Select all that apply (kitchenette),,MultiSelect,MixedItemScoring,12,Source,2840,True,True,ECSE,173
EC-037,EC-037,SRV-STUDIOS,Studios,Special Education,SPT-EARLY-CHILDHOOD-SPECIAL-EDUCATION-,CAT-EARLY-CHILDHOOD-SP-INFRASTRUCTURE,SUB-EARLY-CHILDHOOD--INFRASTRUCTU-UTILITIES-AND-TECHNO-46FA3F05,ES,ES,Select all that apply (general inventory),,MultiSelect,MixedItemScoring,i,Source,2850,True,True,ECSE,176
MS-003,MS-003,SRV-STUDIOS,Studios,Studios,SPT-MAKER-SPACE,CAT-MAKER-SPACE-FUNCTION,SUB-MAKER-SPACE-FUNCTION-LAYOUT-AND-FLEXIBILI-70026860,ALL,ALL,Does the room shape allow for clear sightlines and flexible room configuration options?,,YesNo,SingleResponse,12,Source,2870,True,True,Maker Space,16
MS-004,MS-004,SRV-STUDIOS,Studios,Studios,SPT-MAKER-SPACE,CAT-MAKER-SPACE-INFRASTRUCTURE,SUB-MAKER-SPACE-INFRASTRUCTU-UTILITIES-AND-TECHNO-F9353EE0,ALL,ALL,Select all that apply (Lighting),,MultiSelect,MixedItemScoring,9,Source,2880,True,True,Maker Space,20
MS-005,MS-005,SRV-STUDIOS,Studios,Studios,SPT-MAKER-SPACE,CAT-MAKER-SPACE-OCCUPANT-EXPERIENCE,SUB-MAKER-SPACE-OCCUPANT-EXP-AESTHETICS-C6C3B488,ALL,ALL,Which of the following describe the color scheme in the space?,,SingleSelect,SingleResponse,6,Source,2890,True,True,Maker Space,23
MS-006,MS-006,SRV-STUDIOS,Studios,Studios,SPT-MAKER-SPACE,CAT-MAKER-SPACE-OCCUPANT-EXPERIENCE,SUB-MAKER-SPACE-OCCUPANT-EXP-OCCUPANT-COMFORT-EB2663E4,ALL,ALL,Are there exterior windows?,,YesNo,SingleResponse,12,Source,2900,True,True,Maker Space,28
MS-007,MS-007,SRV-STUDIOS,Studios,Studios,SPT-MAKER-SPACE,CAT-MAKER-SPACE-OCCUPANT-EXPERIENCE,SUB-MAKER-SPACE-OCCUPANT-EXP-OCCUPANT-COMFORT-EB2663E4,ALL,ALL,Select all that apply (Exterior Windows),,MultiSelect,MixedItemScoring,9,Source,2910,True,True,Maker Space,32
MS-008,MS-008,SRV-STUDIOS,Studios,Studios,SPT-MAKER-SPACE,CAT-MAKER-SPACE-OCCUPANT-EXPERIENCE,SUB-MAKER-SPACE-OCCUPANT-EXP-OCCUPANT-COMFORT-EB2663E4,ALL,ALL,What window coverings are provided on exterior windows?,,SingleSelect,SingleResponse,9,Source,2920,True,True,Maker Space,35
MS-009,MS-009,SRV-STUDIOS,Studios,Studios,SPT-MAKER-SPACE,CAT-MAKER-SPACE-AMENITIES,SUB-MAKER-SPACE-AMENITIES-DISPLAY-AND-PRESENTA-3EA119C8,ES,ES,"How much writable surface (e.g., markerboard) is provided, excluding glass? Include both fixed and mobile writable surfaces.",,SingleSelect,SingleResponse,12,Source,2930,True,True,Maker Space,41
